Presence of JS,Presence of NS,Presence of internal JS,Presence of image,Presence of iframe,Presence of links,Number of JS,Number of NS,Number of internal JS,Number of image,Nuber of iframes,Number of links,Number of sms API call,Number of tel API call,Length of URL,Number of forward slash,Number of question marks,Number of dots,Number of hypens,Number of underscore,Number of equal signs,Number of ampersand,Number of digits,World Traffic rank,Country Traffic rank,probability0,probability1,presence of form,No of form,Output
0,0,0,0,0,1,0,0,0,0,0,2,0,0,20,2,0,1,0,0,0,0,0,140938,49094,0.384667339586402,0.615332660413596,0,0,0
1,0,1,1,0,1,13,0,13,29,0,84,0,0,20,2,0,1,0,0,0,0,0,2377,704,0.62910503100583,0.370894968994157,1,1,0
1,1,1,1,1,1,7,1,7,34,3,139,0,0,23,2,0,1,0,0,0,0,0,1496,666,0.701870371317229,0.298129628682761,1,1,0
1,1,1,1,1,1,10,1,10,1,1,45,0,0,16,2,0,1,0,0,0,0,0,1489,110,0.543022902196978,0.456977097803013,1,1,0
1,1,1,1,1,1,21,2,21,12,1,182,0,0,20,2,0,1,0,0,0,0,0,3528,1333,0.796103252995476,0.203896747004535,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2,0,1,0,0,0,0,0,4850,1454,0.466552902021664,0.533447097978326,0,0,0
1,0,1,1,1,1,21,0,21,70,1,338,0,0,16,2,0,1,0,0,0,0,0,2706,1237,0.983126301349381,0.016873698650616,1,1,0
1,0,1,1,0,1,61,0,61,116,0,507,0,0,22,2,0,1,0,0,0,0,0,7098,4538,0.999870745375566,0.00012925462444,1,1,0
1,1,1,1,1,1,39,4,39,142,3,645,0,0,14,2,0,1,0,0,0,0,0,1322,1630,0.999997887831298,2.11216869933373E-06,1,2,0
1,0,1,1,0,1,15,0,15,20,0,92,0,0,22,2,0,1,0,0,0,0,0,2013,876,0.630041662792531,0.369958337207462,1,3,0
1,1,1,1,0,1,37,3,37,86,0,193,0,0,21,2,0,1,0,0,0,0,0,3366,255,0.905003174414941,0.094996825585061,0,0,0
1,0,1,1,0,1,39,0,39,44,0,98,0,0,23,2,0,1,0,0,0,0,0,2342,1536,0.746885912613279,0.25311408738672,1,1,0
1,0,1,0,1,1,2,0,2,0,1,13,0,0,21,2,0,1,0,0,0,0,0,0,0,0.480090199400064,0.519909800599945,1,1,0
1,1,1,1,1,1,13,1,13,15,1,107,0,0,18,2,0,1,0,0,0,0,0,3155,1367,0.649513166604155,0.350486833395833,1,3,0
1,1,1,1,1,1,65,3,65,47,1,236,0,0,18,2,0,1,0,0,0,0,0,1909,23,0.952730190223391,0.047269809776609,1,5,0
1,0,1,1,1,1,12,0,12,13,2,31,0,0,20,2,0,1,0,0,0,0,0,1637,2648,0.546252603264052,0.453747396735939,0,0,0
1,0,1,1,1,1,56,0,56,13,2,238,0,0,22,2,0,1,0,0,0,0,0,2086,6,0.930959861626281,0.069040138373725,0,0,0
1,1,1,1,1,1,6,1,6,40,1,55,0,0,15,2,0,1,0,0,0,0,0,612,56,0.598434240525517,0.401565759474472,0,0,0
1,1,1,1,0,1,19,2,19,31,0,99,0,0,27,2,0,1,0,0,0,0,0,299265,0,0.643028110876022,0.356971889123968,1,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2,0,1,0,0,0,0,0,4594,44,0.460077982358093,0.539922017641903,0,0,0
1,1,1,1,1,1,39,1,39,45,3,227,0,0,19,2,0,1,0,0,0,0,0,14473,1473,0.916014459951844,0.083985540048166,1,1,0
1,1,1,1,0,1,14,1,14,40,0,409,0,0,16,2,0,1,0,0,0,0,0,1978,134,0.99433393955656,0.005666060443445,1,8,0
1,1,1,1,1,1,131,4,131,83,1,255,0,0,24,2,0,1,0,0,0,0,0,2080,640,0.994000671829007,0.00599932817098,1,2,0
1,1,1,1,1,1,21,1,21,17,1,167,0,0,18,2,0,1,0,0,0,0,0,1896,1085,0.777187593351062,0.222812406648941,1,1,0
1,0,1,1,0,1,16,0,16,16,0,91,0,0,19,2,0,1,0,0,0,0,0,1433,63,0.631876471481924,0.368123528518085,1,1,0
1,1,1,1,1,1,38,2,38,2,1,38,0,0,16,2,0,1,0,0,0,0,0,2511,1836,0.639495561380932,0.360504438619071,0,0,0
1,1,1,1,0,1,13,1,13,16,0,170,0,0,15,2,0,1,0,0,0,0,0,444,175,0.765401151317264,0.23459884868274,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2,0,1,0,0,0,0,0,4347,6954,0.472991719141501,0.527008280858493,0,0,0
1,0,1,1,1,1,1,0,1,142,3,141,0,0,21,2,0,1,0,0,0,0,0,0,0,0.859558944976913,0.1404410550231,0,0,0
1,1,1,1,0,1,62,1,62,67,0,345,0,0,15,2,0,1,0,0,0,0,0,1772,668,0.992419060145084,0.007580939854925,1,2,0
1,1,1,1,0,1,19,3,19,3,0,97,0,0,17,2,0,1,0,0,0,0,0,2710,5,0.639236860328909,0.360763139671094,1,1,0
1,0,1,0,0,0,2,0,2,0,0,0,0,0,13,2,0,1,0,0,0,0,2,225,43,0.488179249187553,0.511820750812447,0,0,0
1,1,1,1,1,1,13,1,13,10,1,313,0,0,17,2,0,1,0,0,0,0,0,130979,49811,0.93847257999963,0.061527420000382,1,2,0
1,1,1,1,1,1,33,3,33,137,2,812,0,0,16,2,0,1,0,0,0,0,0,4412,619,0.999999995286032,4.71395566671798E-09,1,1,0
1,0,1,1,0,1,6,0,6,1,0,27,0,0,18,2,0,1,0,0,0,0,1,0,0,0.509088330009574,0.490911669990428,1,1,0
1,0,1,1,0,1,13,0,13,42,0,288,0,0,16,2,0,1,0,0,0,0,0,723,209,0.946666063726684,0.053333936273324,1,1,0
1,0,1,1,0,1,9,0,9,21,0,354,0,0,21,2,0,1,0,0,0,0,0,6391,52,0.978257916635141,0.021742083364867,1,1,0
1,0,1,1,0,1,2,0,2,1,0,1,0,0,22,2,0,1,0,0,0,0,0,5108,2356,0.475211878044484,0.524788121955509,0,0,0
1,0,1,1,0,1,18,0,18,11,0,16,0,0,16,2,0,1,0,0,0,0,0,339128,0,0.539159473621351,0.460840526378638,1,1,0
1,1,1,0,1,0,9,1,9,0,1,0,0,0,22,2,0,1,0,0,0,0,0,2141,4711,0.497488108772203,0.5025118912278,0,0,0
1,1,1,1,1,1,35,1,35,20,1,266,0,0,17,2,0,1,0,0,0,0,2,1622,12,0.937581518498409,0.062418481501591,1,1,0
1,1,1,1,1,1,93,1,93,191,2,764,0,0,16,2,0,1,0,0,0,0,0,2096,31,0.999999995001758,4.9982548040574E-09,1,2,0
1,1,1,1,1,1,10,1,10,5,2,33,0,0,15,2,0,1,0,0,0,0,3,2174,228,0.536942861845006,0.463057138154995,1,2,0
1,0,1,0,0,1,1,0,1,0,0,1,0,0,17,2,0,1,0,0,0,0,0,4664,3706,0.483203825605997,0.516796174394013,0,0,0
1,0,1,1,0,1,6,0,6,27,0,109,0,0,22,2,0,2,0,0,0,0,0,516,9,0.637889051522329,0.362110948477669,1,1,0
1,1,1,1,0,1,7,2,7,2,0,1,0,0,23,2,0,1,0,0,0,0,0,14478,2045,0.489632314803457,0.510367685196541,0,0,0
1,1,1,1,1,1,7,1,7,12,1,64,0,0,20,2,0,1,0,0,0,0,0,1261,1486,0.561704185159864,0.438295814840137,1,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2,0,1,0,0,0,0,0,336075,125148,0.029761662719679,0.970238337280318,0,0,0
1,1,1,1,1,1,22,70,22,156,1,163,0,2,14,2,0,1,0,0,0,0,0,1012,6,0.928410670407204,0.071589329592806,0,0,0
1,0,1,1,0,1,18,0,18,1,0,775,0,0,14,2,0,1,0,0,0,0,1,1825,78,0.999999918186123,8.18138716253633E-08,1,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2,0,1,0,0,0,0,0,4046871,0,6.46010217968434E-06,0.99999353989782,0,0,0
1,1,1,1,1,1,38,1,38,94,2,386,0,0,16,2,0,1,0,0,0,0,0,2778,266,0.99584741083663,0.004152589163361,1,1,0
1,1,1,1,1,1,16,2,16,13,1,185,0,0,15,2,0,1,0,0,0,0,0,1150,1943,0.797992123601558,0.202007876398446,1,1,0
1,0,1,1,0,1,3,0,3,4,0,269,0,0,17,2,0,1,0,0,0,0,0,1956,2146,0.902859850056668,0.097140149943342,1,3,0
1,1,1,1,1,1,10,1,10,10,1,77,0,0,16,2,0,1,0,0,0,0,0,3796,2088,0.593953452595897,0.406046547404114,1,1,0
1,1,1,1,0,1,38,1,38,117,0,252,0,0,19,2,0,2,0,0,0,0,0,3131,3070,0.966293353126106,0.033706646873891,0,0,0
1,1,1,1,0,1,62,1,62,67,0,185,0,0,17,2,0,2,0,0,0,0,0,2951,269,0.923023368908881,0.076976631091115,1,6,0
1,1,1,0,0,1,4,1,4,0,0,2,0,0,19,2,0,1,0,0,0,0,0,1610158,0,0.130165404796276,0.869834595203719,1,1,0
1,1,1,1,0,1,16,1,16,3,0,63,0,0,24,2,0,1,0,0,0,0,0,3923,3081,0.570342301236749,0.429657698763251,1,1,0
1,0,1,1,0,1,13,0,13,4,0,11,0,0,22,2,0,1,0,0,0,0,0,127,21,0.516228461398231,0.483771538601757,1,56,0
1,0,1,1,0,1,6,0,6,1,0,28,0,0,21,2,0,2,0,0,0,0,0,6420,4,0.503728127796212,0.496271872203782,1,1,0
1,1,1,1,1,1,72,2,72,3,1,9,0,0,16,2,0,1,0,0,0,0,0,7068,282,0.754671611990716,0.245328388009286,1,2,0
1,1,1,1,1,0,21,1,21,1,1,0,0,0,15,2,0,1,0,0,0,0,0,4543,3977,0.553833968320336,0.44616603167966,0,0,0
1,1,1,1,1,1,10,1,10,22,2,22,0,0,24,2,0,1,0,0,0,0,0,1303,85,0.53365849908378,0.466341500916227,0,0,0
1,1,1,1,1,1,15,1,15,23,1,54,0,0,21,2,0,1,0,0,0,0,0,653,178,0.58740284709994,0.412597152900062,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2,0,1,0,0,0,0,0,6568,722,0.46805559454187,0.531944405458136,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2,0,1,0,0,0,0,0,2272,1164,0.466226253134999,0.533773746864997,0,0,0
1,1,1,1,0,1,40,30,40,733,0,1000,0,0,18,2,0,1,0,0,0,0,1,5560,652,1,8.32229494497773E-20,1,4,0
1,1,1,1,0,1,66,3,66,83,0,192,0,0,33,2,0,2,0,0,0,0,0,4862,8,0.931869790240392,0.068130209759598,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2,0,1,0,0,0,0,0,1413,696,0.453151611020481,0.546848388979526,0,0,0
1,0,1,1,0,1,13,0,13,51,0,78,0,0,16,2,0,1,0,0,0,0,0,3940,2442,0.664813399586686,0.335186600413324,0,0,0
1,0,1,1,0,1,75,0,75,6,0,44,0,0,16,2,0,1,0,0,0,0,0,2618,632,0.787396043221677,0.212603956778314,1,1,0
1,1,1,1,0,1,25,1,25,18,0,162,0,0,20,2,0,1,0,0,0,0,0,395,388,0.776122304121812,0.2238776958782,1,3,0
1,1,1,1,0,1,17,2,17,7,0,137,0,0,17,2,0,1,0,0,0,0,0,2332,91,0.703764986918851,0.296235013081155,1,1,0
1,1,1,1,0,1,25,5,25,27,0,72,0,0,21,2,0,1,0,0,0,0,0,15690,6557,0.653342671501243,0.346657328498763,1,3,0
1,1,1,1,1,1,89,1,89,108,3,614,0,0,24,2,0,1,0,0,0,0,0,3191,63,0.999996538725235,3.46127475448898E-06,1,4,0
1,1,1,1,1,1,50,1,50,105,1,438,0,0,18,2,0,1,0,0,0,0,2,966,134,0.99901312488082,0.000986875119177,0,0,0
0,0,0,0,0,1,0,0,0,0,0,2,0,0,23,2,0,1,0,0,0,0,0,227353,20309,0.455661606608654,0.544338393391337,0,0,0
1,1,1,1,1,1,25,8,25,93,7,810,0,0,18,2,0,1,0,0,0,0,0,1835,45,0.999999990640504,9.35950716350851E-09,1,7,0
1,1,1,1,0,1,39,15,39,51,0,257,0,0,16,2,0,1,0,0,0,0,0,1966,32,0.946580412256247,0.05341958774374,1,1,0
1,1,1,1,0,1,8,3,8,24,0,69,0,0,18,2,0,1,0,0,0,0,0,3403,1142,0.591989020426867,0.408010979573126,0,0,0
1,1,1,1,0,1,12,1,12,1,0,22,0,0,18,2,0,1,0,0,0,0,0,1553,650,0.52639170710896,0.473608292891031,1,1,0
1,1,1,1,1,1,19,2,19,22,3,170,0,0,17,2,0,1,0,0,0,0,0,4871,1851,0.784668876846585,0.21533112315342,0,0,0
1,0,1,1,0,1,10,0,10,6,0,65,0,0,22,2,0,1,0,0,0,0,0,0,0,0.557955941621377,0.442044058378634,1,3,0
1,0,1,1,1,1,12,0,12,36,1,87,0,6,21,2,0,1,0,0,0,0,0,26721,670,0.638614608796354,0.361385391203635,0,0,0
1,0,1,1,0,1,12,0,12,15,0,101,0,0,17,2,0,1,0,0,0,0,0,1742,312,0.637373041412719,0.362626958587276,1,1,0
1,0,1,1,1,1,19,0,19,173,2,194,0,0,18,2,0,1,0,0,0,0,0,5213,191,0.952507362539942,0.047492637460045,1,1,0
1,0,1,1,0,1,29,0,29,178,0,593,0,0,19,2,0,1,0,0,0,0,0,5741,6414,0.999991395666667,8.60433333476744E-06,0,0,0
1,0,1,1,0,1,30,0,30,47,0,130,0,0,19,2,0,1,0,0,0,0,0,2850,884,0.773604152574167,0.226395847425836,1,1,0
1,1,1,1,1,1,33,5,33,129,4,373,0,0,18,2,0,1,0,0,0,0,0,2722,30,0.995865694575295,0.004134305424696,1,1,0
1,0,1,1,0,1,5,0,5,14,0,9,0,0,19,2,0,1,0,0,0,0,0,1707,58,0.509396311596984,0.490603688403022,0,0,0
1,0,1,1,0,1,28,0,28,13,0,28,0,0,18,2,0,1,0,0,0,0,0,153279,59221,0.459965707512595,0.540034292487394,0,0,0
1,1,1,1,1,1,42,2,42,163,1,467,0,0,24,2,0,1,0,0,0,0,0,1605,3,0.999695669850619,0.000304330149372,1,3,0
1,1,1,1,0,1,94,2,94,22,0,1205,0,2,22,2,0,1,0,0,0,0,0,1737,406,1,6.89230288782452E-18,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2,0,1,0,0,0,0,0,3211,98,0.471750792932042,0.528249207067945,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2,0,1,0,0,0,0,0,0,0,0.457499861265407,0.542500138734606,0,0,0
1,1,1,1,0,1,26,3,26,74,0,564,0,0,20,2,0,1,0,0,0,0,0,1991,1215,0.999929460624866,7.05393751477103E-05,1,1,0
1,1,1,1,0,1,15,1,15,28,0,167,0,0,15,2,0,1,0,0,0,0,0,2792,3519,0.779718565499899,0.220281434500105,1,1,0
1,0,1,1,0,1,9,0,9,40,0,144,0,0,14,2,0,1,0,0,0,0,0,6421,173,0.738489523210763,0.26151047678925,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2,0,1,0,0,0,0,0,126743,0,0.444557671391543,0.555442328608467,0,0,0
1,1,1,1,0,1,33,23,33,23,0,260,0,0,16,2,0,1,0,0,0,0,0,3697,191,0.933466475511376,0.066533524488614,1,3,0
1,1,1,0,0,0,4,1,4,0,0,0,0,0,18,2,0,1,0,0,0,0,0,1888,1984,0.488382770958428,0.511617229041563,0,0,0
1,0,1,1,0,1,6,0,6,1,0,28,0,0,21,2,0,2,0,0,0,0,0,15230,6,0.503735012974788,0.496264987025215,1,1,0
1,1,1,1,0,1,21,30,21,70,0,189,0,0,22,2,0,1,1,0,0,0,0,5317,2140,0.863523503547262,0.13647649645274,1,1,0
1,0,1,1,0,1,11,0,11,9,0,28,0,0,18,2,0,1,0,0,0,0,0,11031,5540,0.541675888294923,0.458324111705079,1,1,0
1,0,1,1,0,1,10,0,10,29,0,131,0,0,17,2,0,1,0,0,0,0,0,1051,115,0.69935821761366,0.300641782386345,0,0,0
1,0,1,1,0,1,38,0,38,22,0,105,0,0,16,2,0,1,0,0,0,0,0,4132,13,0.736037268502118,0.263962731497873,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2,0,1,0,0,0,0,0,8090392,0,3.35201417525659E-21,1,0,0,0
1,1,1,0,1,1,22,1,22,0,1,249,0,0,23,2,0,1,0,0,0,0,0,3016,1174,0.892388049509192,0.107611950490799,1,2,0
1,1,1,1,1,1,33,2,33,172,2,587,0,0,20,2,0,1,0,0,0,0,0,2701,36,0.999989148343549,1.08516564508058E-05,0,0,0
1,0,1,1,0,1,18,0,18,22,0,203,0,0,20,2,0,1,0,0,0,0,0,738,93,0.832558514620992,0.167441485379013,0,0,0
1,1,1,1,0,1,4,1,4,3,0,4,0,0,17,2,0,2,0,0,0,0,0,1709,79,0.493670637534323,0.506329362465677,0,0,0
1,0,1,1,0,1,6,0,6,2,0,1,0,0,18,2,0,1,0,0,0,0,0,2671,174,0.495126085743232,0.50487391425678,0,0,0
1,0,1,1,0,1,11,0,11,13,0,397,0,0,19,2,0,2,0,0,0,0,0,1770,303,0.990774396880394,0.009225603119613,0,0,0
1,1,1,1,1,1,76,2,76,45,1,189,0,0,19,2,0,1,0,0,0,0,0,5069,3328,0.933807045907655,0.066192954092352,0,0,0
1,1,1,1,1,1,47,2,47,32,1,130,0,0,21,2,0,1,0,0,0,0,0,1089,258,0.800850019060131,0.199149980939858,1,1,0
1,1,1,0,1,1,120,2,120,0,1,412,0,0,19,2,0,1,0,0,0,0,0,4319,2050,0.999207088439852,0.000792911560145,0,0,0
1,0,1,1,1,1,6,0,6,17,1,80,0,0,16,2,0,1,0,0,0,0,0,1860,11,0.592425864567354,0.407574135432634,1,1,0
1,1,1,1,0,1,70,6,70,31,0,86,0,0,15,2,0,1,0,0,0,0,0,1204,352,0.827748381198698,0.172251618801304,1,3,0
1,1,1,1,0,1,11,1,11,221,0,370,0,0,19,2,0,1,0,0,0,0,0,1200,43,0.998245609791091,0.00175439020892,1,1,0
1,0,1,0,0,1,8,0,8,0,0,124,0,0,17,2,0,1,0,0,0,0,0,3572,1558,0.64758523165775,0.352414768342256,1,1,0
1,0,1,1,0,1,4,0,4,5,0,12,0,0,14,2,0,1,0,0,0,0,0,1164,3948,0.510228581491578,0.489771418508417,0,0,0
1,1,1,1,1,1,32,2,32,74,1,341,0,0,19,2,0,2,0,0,0,0,4,8232,117,0.986347914539896,0.013652085460106,1,1,0
1,1,1,0,0,1,10,3,10,0,0,3,0,0,27,2,0,1,0,0,0,0,0,3390,669,0.486204162136781,0.513795837863225,1,1,0
1,0,1,1,0,1,23,0,23,1,0,37,0,0,18,2,0,1,0,0,0,0,0,4674,230,0.575472422378438,0.424527577621553,1,1,0
1,1,1,1,1,1,40,1,40,198,1,1015,0,4,19,2,0,1,0,0,0,0,0,2236,106,0.999999999999858,1.46723794839764E-13,1,25,0
1,1,1,1,1,1,13,2,13,26,1,133,0,0,25,2,0,1,0,0,0,0,0,2465,599,0.692788554650251,0.307211445349752,1,1,0
1,0,1,1,0,1,7,0,7,13,0,10,0,0,24,2,0,1,0,0,0,0,0,7026,787,0.504052698695383,0.49594730130462,0,0,0
1,1,1,1,0,1,29,1,29,146,0,267,0,0,16,2,0,1,0,0,0,0,2,3518,54,0.977441201552888,0.022558798447107,0,0,0
1,0,1,1,0,1,12,0,12,66,0,241,0,0,21,2,0,1,0,0,0,0,0,746,723,0.909505716127457,0.090494283872532,0,0,0
1,0,1,1,1,1,31,0,31,3,1,102,0,0,17,2,0,1,0,0,0,0,0,905479,0,0.55141481978529,0.448585180214711,1,3,0
1,1,1,1,0,1,19,1,19,2,0,48,0,0,20,2,0,2,0,0,0,0,0,5615,139,0.56874178493166,0.431258215068328,1,1,0
1,1,1,1,0,1,11,1,11,5,0,136,0,0,22,2,0,1,0,0,0,0,0,3198,1548,0.674211236940555,0.325788763059449,0,0,0
1,0,1,1,0,1,14,0,14,1,0,351,0,0,17,2,0,1,1,0,0,0,1,8622,716,0.97685916541591,0.023140834584085,1,1,0
1,1,1,1,1,1,7,1,7,93,1,707,0,0,27,2,0,1,0,0,0,0,0,5056,2703,0.999999269373472,7.30626541975691E-07,1,2,0
1,0,1,1,1,1,16,0,16,8,4,5,0,0,27,2,0,1,0,0,0,0,0,689038,0,0.433716092577726,0.566283907422278,1,1,0
1,1,1,1,1,1,21,1,21,30,1,76,0,0,23,2,0,1,0,0,0,0,0,7869,3516,0.64217642073482,0.357823579265174,1,1,0
1,1,1,1,1,1,30,1,30,23,1,89,0,0,15,2,0,1,0,0,0,0,0,5160,502,0.692072767969143,0.307927232030861,1,1,0
1,1,1,1,1,1,30,1,30,80,7,317,0,0,21,2,0,1,0,0,0,0,0,2679,13,0.979433884479678,0.020566115520318,1,2,0
0,0,0,0,0,1,0,0,0,0,0,2,0,0,14,2,0,1,0,0,0,0,0,7922504,0,2.48859162124412E-20,1,0,0,0
1,1,1,1,1,1,17,1,17,3,1,49,0,0,16,2,0,1,0,0,0,0,0,2407,582,0.573208317453252,0.426791682546759,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2,0,2,0,0,0,0,0,3732,214,0.449658656794492,0.550341343205503,0,0,0
1,1,1,1,0,1,69,2,69,5,0,170,0,0,19,2,0,1,0,0,0,0,0,1534,12,0.885062030461638,0.114937969538371,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,0,1,0,0,0,0,1,1416,50,0.479169475820654,0.520830524179339,0,0,0
1,1,1,1,0,1,7,1,7,6,0,37,0,0,19,2,0,1,0,0,0,0,0,4000,160,0.525891579448951,0.474108420551056,1,1,0
1,1,1,1,1,1,29,1,29,55,1,139,0,0,15,2,0,1,0,0,0,0,0,1927,6,0.798659019379638,0.201340980620357,1,3,0
1,0,1,1,0,1,21,0,21,54,0,68,0,0,18,2,0,1,0,0,0,0,0,5291,4363,0.680154941467393,0.319845058532598,0,0,0
1,1,1,1,1,1,17,1,17,2,1,625,0,0,23,2,0,1,0,0,0,0,0,2303,535,0.999979723783829,2.02762161582199E-05,1,3,0
1,1,1,1,0,1,54,1,54,18,0,130,0,0,24,2,0,2,0,0,0,0,0,2107,145,0.802578437374831,0.197421562625181,1,1,0
1,1,1,1,0,1,48,2,48,2,0,143,0,0,17,2,0,1,0,0,0,0,0,175,63,0.799613007391401,0.200386992608588,1,1,0
1,0,1,1,0,1,38,0,38,65,0,111,0,0,22,2,0,1,0,0,0,0,0,2943,710,0.789138568842339,0.210861431157648,0,0,0
1,0,1,1,0,1,15,0,15,8,0,43,0,0,16,2,0,1,0,0,0,0,0,1192,41,0.565682419468765,0.434317580531234,1,1,0
1,0,1,0,0,1,1,0,1,0,0,1,0,0,24,2,0,2,0,0,0,0,0,4060,54,0.463363193267106,0.536636806732883,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2,0,1,0,0,0,0,0,43491,13547,0.452591846010888,0.547408153989107,0,0,0
1,1,1,0,0,0,9,1,9,0,0,0,0,0,24,2,0,1,0,0,0,0,0,5809,289,0.488328341824394,0.51167165817561,0,0,0
1,1,1,1,0,1,9,1,9,76,0,274,0,0,17,2,0,1,0,0,0,0,0,7621,6944,0.947109941764092,0.052890058235915,1,3,0
1,0,1,1,0,1,11,0,11,1,0,12,0,0,22,2,0,1,0,0,0,0,0,21552,1780,0.508558123917661,0.491441876082342,1,1,0
1,1,1,1,0,1,53,2,53,14,0,41,0,0,16,2,0,1,0,0,0,0,0,0,0,0.711160419826062,0.288839580173927,1,2,0
1,1,1,1,1,1,24,1,24,7,2,300,0,0,17,2,0,2,0,0,0,0,0,1520,7,0.952880715300395,0.047119284699591,1,1,0
1,1,1,1,1,1,50,2,50,25,1,501,0,0,18,2,0,1,0,0,0,0,0,2623,8,0.999609576893779,0.000390423106229,1,1,0
1,0,1,1,0,1,13,0,13,89,0,480,0,0,15,2,0,1,0,0,0,0,0,1527,58,0.999278797682408,0.000721202317598,1,2,0
1,1,1,1,1,1,54,2,54,50,2,146,0,0,18,2,0,1,0,0,0,0,0,2245,233,0.858896094483856,0.141103905516148,1,1,0
1,1,1,1,0,1,6,1,6,49,0,132,0,0,27,2,0,2,0,0,0,0,0,1540,6,0.698905269159172,0.30109473084083,1,1,0
1,0,1,0,0,1,1,0,1,0,0,1,0,0,16,2,0,1,0,0,0,0,0,2891,70,0.481458013470845,0.518541986529145,0,0,0
1,1,1,1,1,1,7,1,7,86,1,176,0,0,23,2,0,1,0,0,0,0,0,1905,613,0.834101072609513,0.165898927390483,1,2,0
1,0,1,1,0,1,8,0,8,5,0,41,0,0,20,2,0,1,0,0,0,0,0,1177266,47423,0.236690197051883,0.763309802948103,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2,0,1,2,0,0,0,0,1480,2731,0.460221780048812,0.539778219951185,0,0,0
1,0,1,1,0,1,7,0,7,1,0,13,0,0,22,2,0,1,0,0,0,0,0,2630,84,0.4943698392343,0.505630160765693,0,0,0
1,1,1,1,1,1,36,3,36,49,2,322,0,0,22,2,0,1,0,0,0,0,0,1739,42,0.977882853712829,0.022117146287183,0,0,0
1,1,1,1,0,1,24,2,24,119,0,513,0,0,14,2,0,1,0,0,0,0,0,1072,9,0.999809239597847,0.000190760402147,1,1,0
1,1,1,1,1,1,56,1,56,28,1,182,0,0,16,2,0,1,0,0,0,0,0,12802,274,0.887462021257854,0.11253797874216,0,0,0
1,1,1,1,1,1,56,15,56,89,3,600,0,0,16,2,0,1,0,0,0,0,0,3762,307,0.999988094354098,1.19056458959916E-05,0,0,0
1,0,1,1,0,1,6,0,6,1,0,28,0,0,21,2,0,2,0,0,0,0,0,27109,13,0.503705473478588,0.496294526521403,1,1,0
1,0,1,1,0,1,37,0,37,71,0,782,0,0,16,2,0,1,0,0,0,0,2,3786584,0,0.999151836496613,0.000848163503384,1,3,0
1,0,1,1,0,1,24,0,24,45,0,129,0,0,21,2,0,2,0,0,0,0,0,2434,63,0.748877989720388,0.251122010279616,1,2,0
1,0,1,0,0,1,3,0,3,0,0,42,0,0,30,2,0,1,1,0,0,0,0,6395,3045,0.485653593851054,0.514346406148948,1,1,0
1,0,1,1,0,1,2,0,2,1,0,1,0,0,22,2,0,1,0,0,0,0,0,3423,3668,0.476380311967341,0.523619688032654,0,0,0
1,0,1,1,1,1,17,0,17,18,1,69,0,0,20,2,0,1,0,0,0,0,0,361483,180887,0.001209431853805,0.998790568146211,1,2,0
1,1,1,0,1,1,6,2,6,0,1,1,0,0,14,2,0,1,0,0,0,0,1,5016,459,0.500927507663613,0.499072492336399,0,0,0
1,1,1,1,0,1,23,1,23,17,0,129,0,0,21,2,0,1,0,0,0,0,0,2093,1192,0.712495285383283,0.287504714616719,1,1,0
1,1,1,0,0,0,2,1,2,0,0,0,0,0,26,2,0,1,0,0,0,0,0,2263,1566,0.463061076978669,0.536938923021334,1,1,0
1,1,1,1,0,1,28,1,28,44,0,121,0,0,24,2,0,1,0,0,0,0,0,8883,897,0.742651485225415,0.257348514774571,1,1,0
1,1,1,1,1,1,32,2,32,58,3,415,0,0,17,2,0,1,0,0,0,0,0,1415,44,0.996623271346803,0.003376728653196,1,2,0
1,1,1,1,1,1,28,8,28,30,1,127,0,0,23,2,0,1,0,0,0,0,0,2409,2421,0.738410899633183,0.261589100366825,1,3,0
1,1,1,1,1,1,34,4,34,126,1,473,0,0,13,2,0,1,0,0,0,0,0,905,37,0.999575239908247,0.000424760091756,1,4,0
1,0,1,1,0,0,12,0,12,1,0,0,0,0,36,2,0,2,0,0,0,0,0,611,26,0.464025117396843,0.535974882603155,0,0,0
1,1,1,1,1,1,22,2,22,83,3,471,0,0,18,2,0,2,0,0,0,0,0,1934,39,0.999138303416613,0.000861696583384,1,1,0
